Gene.Name	Gene.ID
AT5G57960	AT5G57960
AT5G57970	AT5G57970
AT5G58020	AT5G58020
TIL	AT5G58070
AT5G58090	AT5G58090
AT5G58100	AT5G58100
AT5G58130	AT5G58130
AT5G58150	AT5G58150
AT5G58200	AT5G58200
ndhN	AT5G58260
ABCB25	AT5G58270
NET4A	AT5G58320
AT5G58370	AT5G58370
CIPK10	AT5G58380
AT5G58410	AT5G58410
EXO70B1	AT5G58430
SNX2A	AT5G58440
AT5G58450	AT5G58450
AT5G58480	AT5G58480
AT5G58490	AT5G58490
AT5G58510	AT5G58510
AT5G58530	AT5G58530
AT5G58570	AT5G58570
AT5G58610	AT5G58610
AT5G58620	AT5G58620
PSY1	AT5G58650
PLC1	AT5G58670
CYP20-1	AT5G58710
PIPC	AT5G58720
DDB2	AT5G58760
AT5G58800	AT5G58800
AT5G58850	AT5G58850
FTSH9	AT5G58870
AT5G58900	AT5G58900
CRCK1	AT5G58940
AT5G08885	AT5G08885
PUMP2	AT5G58970
AT5G59020	AT5G59020
AT5G59055	AT5G59055
RABA2D	AT5G59150
AT5G59220	AT5G59220
AT5G59220	AT5G59220
LTP3	AT5G59320
AT5G08915	AT5G08915
AT5G59395	AT5G59395
AT5G59400	AT5G59400
TRP1	AT5G59430
SCL11	AT5G59450
AT5G59460	AT5G59460
NA	NA
AT5G59540	AT5G59540
BOA	AT5G59570
VIP2	AT5G59710
VIP2	AT5G59710
AT5G59732	AT5G59732
AT5G59740	AT5G59740
RIBA3	AT5G59750
AT5G59740	AT5G59740
AT5G59770	AT5G59770
MYB59	AT5G59780
NA	NA
ZAT12	AT5G59820
AT5G59840	AT5G59840
AT5G59910	AT5G59910
AT5G08945	AT5G08945
NRPC1	AT5G60040
AT5G60050	AT5G60050
APRR3	AT5G60100
TOE2	AT5G60120
AT5G60170	AT5G60170
NEDP1	AT5G60190
AT5G60250	AT5G60250
LECRK17	AT5G60270
AT5G60370	AT5G60370
AT5G60430	AT5G60430
ISPG	AT5G60600
AT5G60630	AT5G60630
AT5G60680	AT5G60680
REV	AT5G60690
NA	NA
AT5G60760	AT5G60760
ABCF1	AT5G60790
DOF5.4	AT5G60850
RABA1F	AT5G60860
MYB34	AT5G60890
AGL8	AT5G60910
PNM1	AT5G60960
AT5G60963	AT5G60963
AT5G60980	AT5G60980
AT5G61020	AT5G61020
HDA5	AT5G61060
PDCB1	AT5G61130
VIP4	AT5G61150
AT5G61230	AT5G61230
BHLH72	AT5G61270
BHLH72	AT5G61270
AT5G61345	AT5G61345
APRR1	AT5G61380
AT5G61410	AT5G61410
AT5G61440	AT5G61440
AT5G61450	AT5G61450
SMC6B	AT5G61460
AT5G61490	AT5G61490
AT5G61510	AT5G61510
PUB51	AT5G61560
ERF107	AT5G61590
CYCU4-3	AT5G61650
AT5G61670	AT5G61670
AT5G61670	AT5G61670
CNX1	AT5G61790
AT5G61830	AT5G61830
IRX10L	AT5G61840
AT5G61880	AT5G61880
AT5G61940	AT5G61940
AT5G61950	AT5G61950
AT5G61970	AT5G61970
AT5G09045	AT5G09045
HSFB2A	AT5G62020
AT5G62070	AT5G62070
SLK2	AT5G62090
AT5G62120	AT5G62120
AT5G62130	AT5G62130
AGL42	AT5G62165
NA	NA
NA	NA
AT5G62170	AT5G62170
XLT2	AT5G62220
AT5G62280	AT5G62280
AT5G62330	AT5G62330
AT5G62340	AT5G62340
AT5G62350	AT5G62350
AT5G62360	AT5G62360
NAC101	AT5G62380
BAG7	AT5G62390
CDF1	AT5G62430
AT5G62440	AT5G62440
HVA22B	AT5G62490
HVA22B	AT5G62490
SRO5	AT5G62520
UBC3	AT5G62540
CBP60A	AT5G62570
AT5G62580	AT5G62580
GALT6	AT5G62620
AT5G09085	AT5G09085
AT5G62710	AT5G62710
AT5G62760	AT5G62760
AT5G62820	AT5G62820
ARAC10	AT5G62880
DOF5.6	AT5G62940
AT5G63000	AT5G63000
AT5G63010	AT5G63010
AT5G09130	AT5G09130
AT5G63080	AT5G63080
RH30	AT5G63120
BT1	AT5G63160
AT5G63190	AT5G63190
AT5G63300	AT5G63300
GTE10	AT5G63320
4CLL9	AT5G63380
AT5G63440	AT5G63440
NA	NA
NFYC4	AT5G63470
AT5G63500	AT5G63500
AT5G63520	AT5G63520
AT5G63530	AT5G63530
AT5G09170	AT5G09170
NA	NA
CDKE-1	AT5G63610
AT5G63620	AT5G63620
RH31	AT5G63630
AT5G63700	AT5G63700
p_MI0000207	AT5G63715
DGK2	AT5G63770
NAC102	AT5G63790
BGAL10	AT5G63810
PP7	AT5G63870
TOP3A	AT5G63920
AT5G63940	AT5G63940
AT5G63970	AT5G63970
SAL3	AT5G63990
NA	NA
OVA3	AT5G64050
PI4KB1	AT5G64070
AT5G64080	AT5G64080
AT5G64090	AT5G64090
PER71	AT5G64120
LNK1	AT5G64170
AT5G64180	AT5G64180
AT5G64190	AT5G64190
AOX2	AT5G64210
AMC3	AT5G64240
AT5G64250	AT5G64250
AT5G64270	AT5G64270
AGP1	AT5G64310
AT5G64320	AT5G64320
AT5G64360	AT5G64360
AT5G64395	AT5G64395
FAAH	AT5G64440
AT5G64460	AT5G64460
AT5G64505	AT5G64505
AT5G64510	AT5G64510
AT5G09205	AT5G09205
AT5G09205	AT5G09205
AT5G64550	AT5G64550
AT5G64550	AT5G64550
MRS2-2	AT5G64560
AT5G64600	AT5G64600
FAS2	AT5G64630
PUB27	AT5G64660
AT5G64670	AT5G64670
AT5G64680	AT5G64680
AT5G64710	AT5G64710
AT5G64735	AT5G64735
AT5G09255	AT5G09255
RGF9	AT5G64770
AT5G64813	AT5G64813
ABCF5	AT5G64840
AT5G64880	AT5G64880
PEP3	AT5G64905
AT5G64940	AT5G64940
AT5G64970	AT5G64970
AT5G65015	AT5G65015
AT5G09295	AT5G09295
AT5G65060	AT5G65060
EIL5	AT5G65100
ACX2	AT5G65110
ACX2	AT5G65110
TPPJ	AT5G65140
SDH2-3	AT5G65165
TGA1	AT5G65210
PABN2	AT5G65260
RABA4A	AT5G65270
GCL1	AT5G65280
NA	NA
AT5G65305	AT5G65305
AT5G09335	AT5G09335
HTR13	AT5G65360
DTX27	AT5G65380
ZHD1	AT5G65410
AT5G09365	AT5G09365
GRF8	AT5G65430
AT5G65440	AT5G65440
AT5G65445	AT5G65445
UBP17	AT5G65450
AT5G65470	AT5G65470
NA	NA
AT5G65540	AT5G65540
AT5G65560	AT5G65560
PCMP-H47	AT5G65570
DOF5.7	AT5G65590
OOP	AT5G65620
NA	NA
NA	NA
BHLH93	AT5G65640
AT5G09415	AT5G09415
AT5G65683	AT5G65683
AT5G65690	AT5G65690
AT5G65690	AT5G65690
AT5G65685	AT5G65685
BAM1	AT5G65700
NIFS1	AT5G65720
XTH6	AT5G65730
AT5G65740	AT5G65740
AT5G65750	AT5G65750
NA	NA
AT5G65820	AT5G65820
AT5G65860	AT5G65860
AT5G09495	AT5G09495
ACR1	AT5G65890
PUB31	AT5G65920
AT5G65950	AT5G65950
AT5G65960	AT5G65960
AT5G65990	AT5G65990
GRIP	AT5G66030
STR16	AT5G66040
AT5G66053	AT5G66053
DHQS	AT5G66120
RAD17	AT5G66130
STR18	AT5G66170
LFNR1	AT5G66190
AT5G66200	AT5G66200
AT5G66240	AT5G66240
AT5G66290	AT5G66290
KIN7H	AT5G66310
GATA5	AT5G66320
SHI	AT5G66350
DIM1B	AT5G66360
RAB18	AT5G66400
PLP3B	AT5G66410
AT5G66430	AT5G66430
NA	NA
NA	NA
AT5G66480	AT5G66480
AT5G66530	AT5G66530
AT5G66590	AT5G66590
AT5G66600	AT5G66600
DAR6	AT5G66620
AT5G09665	AT5G09665
NA	NA
AT5G66710	AT5G66710
IDD1	AT5G66730
SDH1-1	AT5G66760
SCL4	AT5G66770
WAKL21	AT5G66790
AT5G66815	AT5G66815
AT5G66820	AT5G66820
AT5G66830	AT5G66830
AT5G66850	AT5G66850
SRK2I	AT5G66880
AT5G66900	AT5G66900
HEC1	AT5G67060
POLA	AT5G67100
ALC	AT5G67110
AT5G67130	AT5G67130
AT5G67140	AT5G67140
AT5G09825	AT5G09825
IRX14H	AT5G67230
CYCD3-2	AT5G67260
EB1C	AT5G67270
AT5G67290	AT5G67290
MYB44	AT5G67300
PUB2	AT5G67340
AT5G67350	AT5G67350
AT5G67370	AT5G67370
AT5G67430	AT5G67430
NPY3	AT5G67440
FH6	AT5G67470
AT5G67488	AT5G67488
AT5G67490	AT5G67490
VDAC2	AT5G67500
AT5G67560	AT5G67560
AT5G67620	AT5G67620
